filepath,label,width,height,label_id,split
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_164_2916527.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_102_3990401.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10504_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_351_6945231.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2500_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_018.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3238_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2129_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2366_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1017_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3097_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11573_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_017.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/Glaucoma_090.png,glaucoma,2592,1728,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_364_9397731.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3358_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10487_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_307_2047689.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10608_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11298_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_157_8093661.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10579_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1221_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_326_3940502.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1292_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_284_1723608.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_113_8738972.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2427_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11196_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11438_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/Glaucoma_019.png,glaucoma,1848,1224,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1231_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11340_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2770_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_180_5849178.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1239_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2098_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3282_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2780_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2642_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_380_4081438.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11432_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10884_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2432_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10221_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10184_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10962_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1318_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2650_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2580_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_203_5093586.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1227_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_198_3804403.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_314_8133392.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2484_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_41_2520996.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_007.png,cataract,2464,1632,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10017_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_313_6548836.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/354_right.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2775_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2791_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_265_7470675.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_254_5059705.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1318_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11113_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3117_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2659_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2773_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1167_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_300_7639707.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/Glaucoma_016.png,glaucoma,2592,1728,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2418_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2466_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_248_8765348.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11053_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2645_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_196_3505519.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2456_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/Glaucoma_059.png,glaucoma,2592,1728,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11317_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_086.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2126_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_241_994470.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_197_9225516.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11581_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2527_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3139_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_134_8496063.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10961_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10729_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_9_1244013.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3437_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_355_9019995.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_172_4383599.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11397_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_27_6695157.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10503_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11519_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1507_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2878_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10013_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10636_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2133_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2777_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_110_299285.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_39_9762209.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1260_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10897_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_213_2572866.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_37_8813329.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11008_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11546_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2523_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1017_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_186_7038738.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2797_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_245_498355.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10095_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3011_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1374_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3441_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_136_4030185.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_375_1575212.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_210_840898.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1266_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2493_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1197_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2813_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2334_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/1285_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_324_9547288.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3329_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2554_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10943_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2689_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2182_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_224_5329904.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11198_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/1435_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2642_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_329_3845498.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3171_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_23_8081299.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_046.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_283_4908640.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11392_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3445_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10109_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2237_right.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_014.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_187_5549549.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10660_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/1456_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10317_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11243_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11187_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1241_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_154_6316287.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11500_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3222_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10099_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11326_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3069_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3377_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_346_7643111.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10511_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2681_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3443_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10207_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10464_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2501_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_026.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2794_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/Glaucoma_060.png,glaucoma,2464,1632,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_195_1750450.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2341_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_263_7022799.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10838_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10650_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3417_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_241_6604562.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_100_965860.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_072.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2600_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2846_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_237_8444315.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_90_7427306.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1111_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_281_5653321.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2858_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2822_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1172_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_327_3715152.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_113_1734230.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3216_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11364_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2114_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1345_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/8_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_220_1375140.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_126_6964713.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_76_8587652.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_28_8675632.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2707_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_108_9870998.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10416_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10337_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_144_7061237.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11444_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_146_6435949.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/1077_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1344_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/2145_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10137_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_383_5927182.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2395_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10439_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1396_left.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1319_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10695_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11136_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2463_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1477_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10059_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3062_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_360_4768102.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3382_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/cataract_089.png,cataract,2592,1728,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3207_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3172_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_176_4641501.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_36_9662569.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/_146_4268935.jpg,cataract,256,256,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2933_right.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/11114_left.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_401_4906161.jpg,glaucoma,256,256,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/cataract/1115_left.jpg,cataract,512,512,0,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/2649_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/diabetic_retinopathy/10206_right.jpeg,diabetic_retinopathy,512,512,1,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/normal/3363_left.jpg,normal,512,512,3,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/1297_right.jpg,glaucoma,512,512,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/Glaucoma_080.png,glaucoma,2592,1728,2,train
/content/drive/MyDrive/AML_Project_EyeDisease/data/glaucoma/_252_4705064.jpg,glaucoma,256,256,2,train
